Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,32.599998,0.876923,0.9576549999999999,0.117816,0.9155129999999999,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,285,.,.,.,.,,,40,.,.,.,.,,,348,.,.,.,.,,,294,.,.,.,.,,,13,.,.,.,.,,,41,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,33.200001,0.8646149999999999,0.9603959999999999,0.114035,0.909992,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,281,.,.,.,.,,,44,.,.,.,.,,,342,.,.,.,.,,,291,.,.,.,.,,,12,.,.,.,.,,,39,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,33.799999,0.8615379999999999,0.96,0.11504400000000001,0.908108,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,280,.,.,.,.,,,45,.,.,.,.,,,339,.,.,.,.,,,288,.,.,.,.,,,12,.,.,.,.,,,39,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,34.400002,0.8584620000000001,0.959866,0.11538499999999999,0.906336,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,279,.,.,.,.,,,46,.,.,.,.,,,338,.,.,.,.,,,287,.,.,.,.,,,12,.,.,.,.,,,39,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,35.200001,0.8430770000000001,0.959184,0.11445799999999999,0.8973899999999999,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,274,.,.,.,.,,,51,.,.,.,.,,,332,.,.,.,.,,,282,.,.,.,.,,,12,.,.,.,.,,,38,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,36.099998,0.827692,0.9587629999999999,0.115502,0.8884190000000001,0,2,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,269,.,.,.,.,,,56,.,.,.,.,,,329,.,.,.,.,,,279,.,.,.,.,,,12,.,.,.,.,,,38,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,36.700001,0.815385,0.961404,0.114907,0.882394,0,1,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,265,.,.,.,.,,,60,.,.,.,.,,,322,.,.,.,.,,,274,.,.,.,.,,,11,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,37.400002,0.803077,0.964413,0.116352,0.876382,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,261,.,.,.,.,,,64,.,.,.,.,,,318,.,.,.,.,,,271,.,.,.,.,,,10,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,38.400002,0.7876920000000001,0.977941,0.11688299999999999,0.872567,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,256,.,.,.,.,,,69,.,.,.,.,,,308,.,.,.,.,,,266,.,.,.,.,,,6,.,.,.,.,,,36,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,39.099998,0.766154,0.977358,0.119601,0.858964,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,249,.,.,.,.,,,76,.,.,.,.,,,301,.,.,.,.,,,259,.,.,.,.,,,6,.,.,.,.,,,36,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,39.700001,0.7507689999999999,0.976923,0.12162200000000001,0.849044,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,244,.,.,.,.,,,81,.,.,.,.,,,296,.,.,.,.,,,254,.,.,.,.,,,6,.,.,.,.,,,36,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,40.400002,0.732308,0.98008,0.125436,0.838268,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,238,.,.,.,.,,,87,.,.,.,.,,,287,.,.,.,.,,,246,.,.,.,.,,,5,.,.,.,.,,,36,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,41.000000,0.704615,0.979424,0.122744,0.8195969999999999,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,229,.,.,.,.,,,96,.,.,.,.,,,277,.,.,.,.,,,238,.,.,.,.,,,5,.,.,.,.,,,34,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,41.599998,0.701538,0.979167,0.120879,0.817422,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,228,.,.,.,.,,,97,.,.,.,.,,,273,.,.,.,.,,,235,.,.,.,.,,,5,.,.,.,.,,,33,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,42.200001,0.664615,0.9780700000000001,0.126437,0.7914359999999999,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,216,.,.,.,.,,,109,.,.,.,.,,,261,.,.,.,.,,,223,.,.,.,.,,,5,.,.,.,.,,,33,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,42.799999,0.6246149999999999,0.981395,0.129555,0.763376,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,203,.,.,.,.,,,122,.,.,.,.,,,247,.,.,.,.,,,211,.,.,.,.,,,4,.,.,.,.,,,32,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,43.400002,0.6030770000000001,0.980583,0.134454,0.7468359999999999,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,196,.,.,.,.,,,129,.,.,.,.,,,238,.,.,.,.,,,202,.,.,.,.,,,4,.,.,.,.,,,32,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,44.000000,0.572308,0.9845360000000001,0.118182,0.723846,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,186,.,.,.,.,,,139,.,.,.,.,,,220,.,.,.,.,,,191,.,.,.,.,,,3,.,.,.,.,,,26,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,44.599998,0.535385,0.9836959999999999,0.12380999999999999,0.693387,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,174,.,.,.,.,,,151,.,.,.,.,,,210,.,.,.,.,,,181,.,.,.,.,,,3,.,.,.,.,,,26,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,45.200001,0.5107689999999999,0.982857,0.120603,0.672207,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,166,.,.,.,.,,,159,.,.,.,.,,,199,.,.,.,.,,,172,.,.,.,.,,,3,.,.,.,.,,,24,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,45.799999,0.48,0.9815950000000001,0.12365599999999999,0.644728,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,156,.,.,.,.,,,169,.,.,.,.,,,186,.,.,.,.,,,160,.,.,.,.,,,3,.,.,.,.,,,23,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,46.400002,0.461538,0.9810129999999999,0.117318,0.627742,0,0,2809091522,2588093830.000000,0.000000,325,.,.,.,.,,,150,.,.,.,.,,,175,.,.,.,.,,,179,.,.,.,.,,,155,.,.,.,.,,,3,.,.,.,.,,,21,.,.,.,.,,
