Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,30.100000,0.867347,0.908451,0.126154,0.887423,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,255,.,.,.,.,,,39,.,.,.,.,,,325,.,.,.,.,,,258,.,.,.,.,,,26,.,.,.,.,,,41,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,31.200001,0.853741,0.9139780000000001,0.125392,0.882834,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,251,.,.,.,.,,,43,.,.,.,.,,,319,.,.,.,.,,,255,.,.,.,.,,,24,.,.,.,.,,,40,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,31.900000,0.8469389999999999,0.919414,0.12218599999999999,0.881689,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,249,.,.,.,.,,,45,.,.,.,.,,,311,.,.,.,.,,,251,.,.,.,.,,,22,.,.,.,.,,,38,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,32.700001,0.836735,0.922222,0.120521,0.877401,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,246,.,.,.,.,,,48,.,.,.,.,,,307,.,.,.,.,,,249,.,.,.,.,,,21,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,33.299999,0.8265309999999999,0.921642,0.12131099999999999,0.871499,0,4,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,243,.,.,.,.,,,51,.,.,.,.,,,305,.,.,.,.,,,247,.,.,.,.,,,21,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,34.200001,0.816327,0.9236639999999999,0.12374600000000001,0.866685,0,3,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,240,.,.,.,.,,,54,.,.,.,.,,,299,.,.,.,.,,,242,.,.,.,.,,,20,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,34.900002,0.795918,0.922481,0.125424,0.8545389999999999,0,3,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,234,.,.,.,.,,,60,.,.,.,.,,,295,.,.,.,.,,,238,.,.,.,.,,,20,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,35.900002,0.789116,0.9212600000000001,0.127148,0.850083,0,3,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,232,.,.,.,.,,,62,.,.,.,.,,,291,.,.,.,.,,,234,.,.,.,.,,,20,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,36.500000,0.7517010000000001,0.918033,0.131673,0.8265819999999999,0,3,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,221,.,.,.,.,,,73,.,.,.,.,,,281,.,.,.,.,,,224,.,.,.,.,,,20,.,.,.,.,,,37,.,.,.,.,,
INDEL,*,*,ALL,*,QUAL,37.099998,0.744898,0.920502,0.130909,0.823442,0,3,2809091522,2580704662.000000,0.000000,294,.,.,.,.,,,219,.,.,.,.,,,75,.,.,.,.,,,275,.,.,.,.,,,220,.,.,.,.,,,19,.,.,.,.,,,36,.,.,.,.,,
