Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,ALL,*,QUAL,53.400002,0.27865100000000004,0.997934,0.01576,0.435655,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,1933,1483.000000,451.000000,.,.,3.2882483370288247,,5004,3805.000000,1199.000000,.,.,3.1734778982485405,,1967,1506.000000,461.000000,.,.,3.2668112798264644,,1932,1482.000000,450.000000,.,.,3.2933333333333334,,4,3.000000,1.000000,.,.,3.0,,31,21.000000,10.000000,.,.,2.1,
SNP,*,*,ALL,*,QUAL,54.000000,0.245928,0.997662,0.016666999999999998,0.394588,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,1706,1321.000000,387.000000,.,.,3.41343669250646,,5231,3967.000000,1263.000000,.,.,3.1409342834520984,,1740,1343.000000,396.000000,.,.,3.3914141414141414,,1707,1320.000000,386.000000,.,.,3.4196891191709846,,4,3.000000,1.000000,.,.,3.0,,29,20.000000,9.000000,.,.,2.2222222222222223,
SNP,*,*,ALL,*,QUAL,54.599998,0.209457,0.997257,0.014865,0.3462,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,1453,1124.000000,329.000000,.,.,3.4164133738601823,,5484,4164.000000,1321.000000,.,.,3.1521574564723696,,1480,1143.000000,336.000000,.,.,3.4017857142857144,,1454,1123.000000,330.000000,.,.,3.403030303030303,,4,3.000000,1.000000,.,.,3.0,,22,17.000000,5.000000,.,.,3.4,
SNP,*,*,ALL,*,QUAL,55.200001,0.17313,0.9966780000000001,0.014730000000000002,0.295013,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,1201,939.000000,261.000000,.,.,3.5977011494252875,,5736,4349.000000,1389.000000,.,.,3.1310295176385887,,1222,954.000000,268.000000,.,.,3.5597014925373136,,1200,938.000000,262.000000,.,.,3.5801526717557253,,4,3.000000,1.000000,.,.,3.0,,18,13.000000,5.000000,.,.,2.6,
SNP,*,*,ALL,*,QUAL,55.799999,0.138965,0.9958629999999999,0.016277,0.243896,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,964,761.000000,203.000000,.,.,3.748768472906404,,5973,4527.000000,1447.000000,.,.,3.128541810642709,,983,774.000000,208.000000,.,.,3.7211538461538463,,963,760.000000,202.000000,.,.,3.762376237623762,,4,3.000000,1.000000,.,.,3.0,,16,11.000000,5.000000,.,.,2.2,
SNP,*,*,ALL,*,QUAL,56.400002,0.105521,0.9972790000000001,0.012097,0.190849,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,732,577.000000,155.000000,.,.,3.7225806451612904,,6205,4711.000000,1495.000000,.,.,3.1511705685618727,,744,586.000000,157.000000,.,.,3.732484076433121,,733,578.000000,154.000000,.,.,3.7532467532467533,,2,1.000000,1.000000,.,.,1.0,,9,7.000000,2.000000,.,.,3.5,
SNP,*,*,ALL,*,QUAL,57.000000,0.07596900000000001,0.9962120000000001,0.013084,0.141173,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,527,409.000000,117.000000,.,.,3.4957264957264957,,6410,4879.000000,1533.000000,.,.,3.182648401826484,,535,416.000000,119.000000,.,.,3.495798319327731,,526,410.000000,116.000000,.,.,3.5344827586206895,,2,1.000000,1.000000,.,.,1.0,,7,5.000000,2.000000,.,.,2.5,
SNP,*,*,ALL,*,QUAL,57.599998,0.050022000000000004,0.997135,0.016901,0.095264,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,347,269.000000,77.000000,.,.,3.4935064935064934,,6590,5019.000000,1573.000000,.,.,3.1907183725365544,,355,274.000000,81.000000,.,.,3.382716049382716,,348,270.000000,78.000000,.,.,3.4615384615384617,,1,0.000000,1.000000,.,.,0.0,,6,4.000000,2.000000,.,.,2.0,
SNP,*,*,ALL,*,QUAL,58.200001,0.032579000000000004,0.9956139999999999,0.012987,0.063093,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,226,175.000000,52.000000,.,.,3.3653846153846154,,6711,5113.000000,1598.000000,.,.,3.1996245306633293,,231,175.000000,54.000000,.,.,3.240740740740741,,227,174.000000,51.000000,.,.,3.411764705882353,,1,0.000000,1.000000,.,.,0.0,,3,1.000000,2.000000,.,.,0.5,
SNP,*,*,ALL,*,QUAL,58.799999,0.018308,0.9922479999999999,0.007692,0.035952,0,0,2809091522,2580704662.000000,0.000000,6937,5288.000000,1650.000000,.,.,3.204848484848485,,127,102.000000,24.000000,.,.,4.25,,6810,5186.000000,1626.000000,.,.,3.1894218942189423,,130,103.000000,27.000000,.,.,3.814814814814815,,128,103.000000,25.000000,.,.,4.12,,1,0.000000,1.000000,.,.,0.0,,1,0.000000,1.000000,.,.,0.0,
